,Unnamed: 0,Team,Year,ST,W,PD,PP,FL,BF,BG,PTS,WC,EVENT,ENGINES,GRID POS,RACE
240,5,mercedes,2018,21,11,25,13,10,1,1,655.0,1st,Mexican Grand Prix,Mercedes,3,4.0
241,5,mercedes,2018,21,11,25,13,10,1,1,655.0,1st,Mexican Grand Prix,Mercedes,5,5.0
242,5,mercedes,2018,21,11,25,13,10,1,1,655.0,1st,Brazilian Grand Prix,Mercedes,1,1.0
243,5,mercedes,2018,21,11,25,13,10,1,1,655.0,1st,Brazilian Grand Prix,Mercedes,3,5.0
244,5,mercedes,2018,21,11,25,13,10,1,1,655.0,1st,Abu Dhabi Grand Prix,Mercedes,1,1.0
245,5,mercedes,2018,21,11,25,13,10,1,1,655.0,1st,Abu Dhabi Grand Prix,Mercedes,2,5.0
246,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Australian Grand Prix,Mercedes,1,2.0
247,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Australian Grand Prix,Mercedes,3,3.0
248,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Chinese Grand Prix,Mercedes,1,1.0
249,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Chinese Grand Prix,Mercedes,3,6.0
250,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Bahrain Grand Prix,Mercedes,2,2.0
251,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Bahrain Grand Prix,Mercedes,1,3.0
252,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Russian Grand Prix,Mercedes,3,1.0
253,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Russian Grand Prix,Mercedes,4,4.0
254,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Spanish Grand Prix,Mercedes,1,1.0
255,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Spanish Grand Prix,Mercedes,3,0.0
256,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Monaco Grand Prix,Mercedes,3,4.0
257,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Monaco Grand Prix,Mercedes,13,7.0
258,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Canadian Grand Prix,Mercedes,1,1.0
259,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Canadian Grand Prix,Mercedes,3,2.0
260,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Azerbaijan Grand Prix,Mercedes,2,2.0
261,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Azerbaijan Grand Prix,Mercedes,1,5.0
262,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Austrian Grand Prix,Mercedes,1,1.0
263,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Austrian Grand Prix,Mercedes,8,4.0
264,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,British Grand Prix,Mercedes,1,1.0
265,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,British Grand Prix,Mercedes,9,2.0
266,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Hungarian Grand Prix,Mercedes,3,3.0
267,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Hungarian Grand Prix,Mercedes,4,4.0
268,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Belgian Grand Prix,Mercedes,1,1.0
269,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Belgian Grand Prix,Mercedes,3,5.0
270,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Italian Grand Prix,Mercedes,1,1.0
271,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Italian Grand Prix,Mercedes,4,2.0
272,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Singapore Grand Prix,Mercedes,5,1.0
273,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Singapore Grand Prix,Mercedes,6,3.0
274,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Malaysian Grand Prix,Mercedes,1,2.0
275,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Malaysian Grand Prix,Mercedes,5,5.0
276,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Japanese Grand Prix,Mercedes,1,1.0
277,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Japanese Grand Prix,Mercedes,6,4.0
278,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,United States Grand Prix,Mercedes,1,1.0
279,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,United States Grand Prix,Mercedes,3,5.0
280,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Mexican Grand Prix,Mercedes,4,2.0
281,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Mexican Grand Prix,Mercedes,3,9.0
282,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Brazilian Grand Prix,Mercedes,1,2.0
283,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Brazilian Grand Prix,Mercedes,20,4.0
284,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Abu Dhabi Grand Prix,Mercedes,1,1.0
285,6,mercedes,2017,20,12,26,15,9,1,1,668.0,1st,Abu Dhabi Grand Prix,Mercedes,2,2.0
286,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,Singapore Grand Prix,Mercedes,3,3.0
287,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,Malaysian Grand Prix,Mercedes,2,3.0
288,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,Malaysian Grand Prix,Mercedes,1,0.0
289,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,Japanese Grand Prix,Mercedes,1,1.0
290,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,Japanese Grand Prix,Mercedes,2,3.0
291,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,United States Grand Prix,Mercedes,1,1.0
292,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,United States Grand Prix,Mercedes,2,2.0
293,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,Mexican Grand Prix,Mercedes,1,1.0
294,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,Mexican Grand Prix,Mercedes,2,2.0
295,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,Brazilian Grand Prix,Mercedes,1,1.0
296,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,Brazilian Grand Prix,Mercedes,2,2.0
297,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,Abu Dhabi Grand Prix,Mercedes,1,1.0
298,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,Abu Dhabi Grand Prix,Mercedes,2,2.0
299,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,Australian Grand Prix,Mercedes,2,1.0
300,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,Australian Grand Prix,Mercedes,1,2.0
301,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,Bahrain Grand Prix,Mercedes,2,1.0
302,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,Bahrain Grand Prix,Mercedes,1,3.0
303,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,Chinese Grand Prix,Mercedes,1,1.0
304,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,Chinese Grand Prix,Mercedes,22,7.0
305,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,Russian Grand Prix,Mercedes,1,1.0
306,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,Russian Grand Prix,Mercedes,10,2.0
307,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,Spanish Grand Prix,Mercedes,1,0.0
308,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,Spanish Grand Prix,Mercedes,2,0.0
309,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,Monaco Grand Prix,Mercedes,3,1.0
310,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,Monaco Grand Prix,Mercedes,2,7.0
311,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,Canadian Grand Prix,Mercedes,1,1.0
312,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,Canadian Grand Prix,Mercedes,2,5.0
313,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,European Grand Prix,Mercedes,1,1.0
314,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,European Grand Prix,Mercedes,10,5.0
315,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,Austrian Grand Prix,Mercedes,1,1.0
316,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,Austrian Grand Prix,Mercedes,6,4.0
317,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,British Grand Prix,Mercedes,1,1.0
318,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,British Grand Prix,Mercedes,2,3.0
319,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,Hungarian Grand Prix,Mercedes,2,1.0
320,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,Hungarian Grand Prix,Mercedes,1,2.0
321,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,German Grand Prix,Mercedes,2,1.0
322,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,German Grand Prix,Mercedes,1,4.0
323,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,Belgian Grand Prix,Mercedes,1,1.0
324,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,Belgian Grand Prix,Mercedes,21,3.0
325,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,Italian Grand Prix,Mercedes,2,1.0
326,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,Italian Grand Prix,Mercedes,1,2.0
327,7,mercedes,2016,21,19,33,20,9,1,1,765.0,1st,Singapore Grand Prix,Mercedes,1,1.0
328,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,Australian Grand Prix,Mercedes,1,1.0
329,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,Australian Grand Prix,Mercedes,2,2.0
330,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,Malaysian Grand Prix,Mercedes,1,2.0
331,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,Malaysian Grand Prix,Mercedes,3,3.0
332,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,Chinese Grand Prix,Mercedes,1,1.0
333,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,Chinese Grand Prix,Mercedes,2,2.0
334,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,Bahrain Grand Prix,Mercedes,1,1.0
335,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,Bahrain Grand Prix,Mercedes,3,3.0
336,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,Spanish Grand Prix,Mercedes,1,1.0
337,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,Spanish Grand Prix,Mercedes,2,2.0
338,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,Monaco Grand Prix,Mercedes,2,1.0
339,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,Monaco Grand Prix,Mercedes,1,3.0
340,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,Canadian Grand Prix,Mercedes,1,1.0
341,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,Canadian Grand Prix,Mercedes,2,2.0
342,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,Austrian Grand Prix,Mercedes,2,1.0
343,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,Austrian Grand Prix,Mercedes,1,2.0
344,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,British Grand Prix,Mercedes,1,1.0
345,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,British Grand Prix,Mercedes,2,2.0
346,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,Hungarian Grand Prix,Mercedes,1,6.0
347,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,Hungarian Grand Prix,Mercedes,2,8.0
348,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,Belgian Grand Prix,Mercedes,1,1.0
349,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,Belgian Grand Prix,Mercedes,2,2.0
350,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,Italian Grand Prix,Mercedes,1,1.0
351,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,Italian Grand Prix,Mercedes,4,17.0
352,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,Singapore Grand Prix,Mercedes,6,4.0
353,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,Singapore Grand Prix,Mercedes,5,0.0
354,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,Japanese Grand Prix,Mercedes,2,1.0
355,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,Japanese Grand Prix,Mercedes,1,2.0
356,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,Russian Grand Prix,Mercedes,2,1.0
357,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,Russian Grand Prix,Mercedes,1,0.0
358,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,United States Grand Prix,Mercedes,2,1.0
359,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,United States Grand Prix,Mercedes,1,2.0
360,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,Mexican Grand Prix,Mercedes,1,1.0
361,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,Mexican Grand Prix,Mercedes,2,2.0
362,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,Brazilian Grand Prix,Mercedes,1,1.0
363,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,Brazilian Grand Prix,Mercedes,2,2.0
364,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,Abu Dhabi Grand Prix,Mercedes,1,1.0
365,8,mercedes,2015,19,16,32,18,13,1,1,703.0,1st,Abu Dhabi Grand Prix,Mercedes,2,2.0
366,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,Bahrain Grand Prix,Mercedes,1,2.0
367,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,Chinese Grand Prix,Mercedes,1,1.0
368,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,Chinese Grand Prix,Mercedes,4,2.0
369,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,Spanish Grand Prix,Mercedes,1,1.0
370,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,Spanish Grand Prix,Mercedes,2,2.0
371,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,Monaco Grand Prix,Mercedes,1,1.0
372,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,Monaco Grand Prix,Mercedes,2,2.0
373,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,Canadian Grand Prix,Mercedes,1,2.0
374,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,Canadian Grand Prix,Mercedes,2,0.0
375,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,Austrian Grand Prix,Mercedes,3,1.0
376,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,Austrian Grand Prix,Mercedes,9,2.0
377,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,British Grand Prix,Mercedes,6,1.0
378,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,British Grand Prix,Mercedes,1,0.0
379,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,German Grand Prix,Mercedes,1,1.0
380,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,German Grand Prix,Mercedes,20,3.0
381,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,Hungarian Grand Prix,Mercedes,22,3.0
382,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,Hungarian Grand Prix,Mercedes,1,4.0
383,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,Belgian Grand Prix,Mercedes,1,2.0
384,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,Belgian Grand Prix,Mercedes,2,0.0
385,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,Italian Grand Prix,Mercedes,1,1.0
386,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,Italian Grand Prix,Mercedes,2,2.0
387,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,Singapore Grand Prix,Mercedes,1,1.0
388,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,Singapore Grand Prix,Mercedes,2,0.0
389,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,Japanese Grand Prix,Mercedes,2,1.0
390,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,Japanese Grand Prix,Mercedes,1,2.0
391,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,Russian Grand Prix,Mercedes,1,1.0
392,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,Russian Grand Prix,Mercedes,2,2.0
393,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,United States Grand Prix,Mercedes,2,1.0
394,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,United States Grand Prix,Mercedes,1,2.0
395,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,Brazilian Grand Prix,Mercedes,1,1.0
396,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,Brazilian Grand Prix,Mercedes,2,2.0
397,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,Abu Dhabi Grand Prix,Mercedes,2,1.0
398,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,Abu Dhabi Grand Prix,Mercedes,1,14.0
399,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,Australian Grand Prix,Mercedes,3,1.0
400,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,Australian Grand Prix,Mercedes,1,0.0
401,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,Malaysian Grand Prix,Mercedes,1,1.0
402,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,Malaysian Grand Prix,Mercedes,3,2.0
403,9,mercedes,2014,19,16,31,18,12,1,1,701.0,1st,Bahrain Grand Prix,Mercedes,2,1.0
404,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Miami Grand Prix,Red Bull,1,2.0
405,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Monaco Grand Prix,Red Bull,1,1.0
406,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Monaco Grand Prix,Red Bull,20,16.0
407,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Spanish Grand Prix,Red Bull,1,1.0
408,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Spanish Grand Prix,Red Bull,11,4.0
409,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Canadian Grand Prix,Red Bull,1,1.0
410,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Canadian Grand Prix,Red Bull,12,6.0
411,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Austrian Grand Prix,Red Bull,1,1.0
412,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Austrian Grand Prix,Red Bull,15,3.0
413,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,British Grand Prix,Red Bull,1,1.0
414,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,British Grand Prix,Red Bull,15,6.0
415,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Hungarian Grand Prix,Red Bull,2,1.0
416,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Hungarian Grand Prix,Red Bull,9,3.0
417,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Belgian Grand Prix,Red Bull,6,1.0
418,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Belgian Grand Prix,Red Bull,2,2.0
419,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Dutch Grand Prix,Red Bull,1,1.0
420,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Dutch Grand Prix,Red Bull,7,4.0
421,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Italian Grand Prix,Red Bull,2,1.0
422,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Italian Grand Prix,Red Bull,5,2.0
423,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Singapore Grand Prix,Red Bull,11,5.0
424,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Singapore Grand Prix,Red Bull,13,8.0
425,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Japanese Grand Prix,Red Bull,1,1.0
426,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Japanese Grand Prix,Red Bull,5,0.0
427,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Qatar Grand Prix,Red Bull,1,1.0
428,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Qatar Grand Prix,Red Bull,20,10.0
429,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,US Grand Prix,Red Bull,6,1.0
430,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,US Grand Prix,Red Bull,9,4.0
431,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Mexican Grand Prix,Red Bull,3,1.0
432,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Mexican Grand Prix,Red Bull,5,0.0
433,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Brazilian Grand Prix,Red Bull,1,1.0
434,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Brazilian Grand Prix,Red Bull,9,4.0
435,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Las Vegas Grand Prix,Red Bull,2,1.0
436,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Las Vegas Grand Prix,Red Bull,11,3.0
437,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Bahrain Grand Prix,Red Bull,1,1.0
438,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Bahrain Grand Prix,Red Bull,2,2.0
439,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Saudi Arabian Grand Prix,Red Bull,1,1.0
440,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Saudi Arabian Grand Prix,Red Bull,15,2.0
441,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Australian Grand Prix,Red Bull,1,1.0
442,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Australian Grand Prix,Red Bull,20,5.0
443,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Azerbaijan Grand Prix,Red Bull,3,1.0
444,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Azerbaijan Grand Prix,Red Bull,2,2.0
445,10,red-bull-racing,2023,20,19,27,13,10,1,1,782.0,1st,Miami Grand Prix,Red Bull,9,1.0
446,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,Bahrain Grand Prix,Red Bull,4,18.0
447,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,Bahrain Grand Prix,Red Bull,2,19.0
448,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,Saudi Arabian Grand Prix,Red Bull,4,1.0
449,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,Saudi Arabian Grand Prix,Red Bull,1,4.0
450,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,Australian Grand Prix,Red Bull,3,2.0
451,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,Australian Grand Prix,Red Bull,2,0.0
452,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,Emilia Romagna Grand Prix,Red Bull,1,1.0
453,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,Emilia Romagna Grand Prix,Red Bull,3,2.0
454,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,Miami Grand Prix,Red Bull,3,1.0
455,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,Miami Grand Prix,Red Bull,4,4.0
456,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,Spanish Grand Prix,Red Bull,2,1.0
457,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,Spanish Grand Prix,Red Bull,5,2.0
458,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,Monaco Grand Prix,Red Bull,3,1.0
459,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,Monaco Grand Prix,Red Bull,4,3.0
460,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,Azerbaijan Grand Prix,Red Bull,3,1.0
461,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,Azerbaijan Grand Prix,Red Bull,2,2.0
462,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,Canadian Grand Prix,Red Bull,1,1.0
463,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,Canadian Grand Prix,Red Bull,13,0.0
464,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,British Grand Prix,Red Bull,4,2.0
465,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,British Grand Prix,Red Bull,2,7.0
466,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,Austrian Grand Prix,Red Bull,1,2.0
467,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,Austrian Grand Prix,Red Bull,5,0.0
468,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,French Grand Prix,Red Bull,2,1.0
469,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,French Grand Prix,Red Bull,3,4.0
470,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,Hungarian Grand Prix,Red Bull,10,1.0
471,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,Hungarian Grand Prix,Red Bull,11,5.0
472,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,Belgian Grand Prix,Red Bull,14,1.0
473,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,Belgian Grand Prix,Red Bull,2,2.0
474,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,Dutch Grand Prix,Red Bull,1,1.0
475,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,Dutch Grand Prix,Red Bull,5,5.0
476,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,Italian Grand Prix,Red Bull,7,1.0
477,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,Italian Grand Prix,Red Bull,13,6.0
478,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,Singapore Grand Prix,Red Bull,2,1.0
479,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,Singapore Grand Prix,Red Bull,8,7.0
480,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,Japanese Grand Prix,Red Bull,1,1.0
481,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,Japanese Grand Prix,Red Bull,4,2.0
482,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,United States Grand Prix,Red Bull,2,1.0
483,11,red-bull-racing,2022,22,17,28,8,8,1,1,759.0,1st,United States Grand Prix,Red Bull,9,4.0
